psr_ref56_BL_DM,psr_ref56_AS_DM,psr_ref56_SR_DM,psr_ref56_RB_DM,opFlow_ilk_ref56_DM,opFlow_tvl1_ref56_DM,deform56_DM,psr_ref68_BL_DM,psr_ref68_AF_DM,psr_ref68_SR_DM,psr_ref68_RB_DM,opFlow_ilk_ref68_DM,opFlow_tvl1_ref68_DM,deform68_DM,psr_ref97_BL_DM,psr_ref97_AF_DM,psr_ref97_SR_DM,psr_ref97_RB_DM,opFlow_ilk_ref97_DM,opFlow_tvl1_ref97_DM,deform97_DM
0.07407704104891245,0.07615894460400642,0.07801825637684476,0.07800130897164087,0.08512659649536354,0.08068189976738101,0.08934157071319587,0.05544386448458592,0.056551701593739054,0.05766314234697753,0.057585630817829074,0.04748072238346208,0.05521495007680015,0.06591430478902591,0.059924360623957604,0.06131934989888841,0.06225913668599704,0.06202377519353288,0.08284564347618174,0.08153312834569605,0.07903279963221772
0.07400421095745162,0.0760797691815305,0.07793032683082558,0.07791095298345793,0.09311265888399357,0.08061408351228004,0.08843248374900864,0.0553934303796855,0.05649663154416123,0.05760353059089462,0.05752287252466545,0.05282684788260414,0.05523363694621288,0.06521349362526481,0.059866110043445914,0.06125849129565984,0.06219313088450502,0.06196107819697165,0.08330690470414369,0.08137546936250253,0.07884470831806566
0.07391910429652705,0.0759888429836989,0.07782776183892862,0.07780748395294937,0.1018882417322759,0.08055040519483031,0.08863249250291275,0.055324108866110465,0.05642441010640173,0.057522114831028696,0.0574389253991718,0.06598255201765882,0.055249057474953796,0.06503524111927947,0.0597992599195,0.0611887064208863,0.062118291102674396,0.06188988755529489,0.08184912135897487,0.08129928478705531,0.07915729224436059
0.07383083505140738,0.07589573412518012,0.07772094732108945,0.07770139227054924,0.08602782198762758,0.08048558134786143,0.088469080292144,0.05524372431336786,0.05634317944350519,0.05742789274323382,0.057343171867475555,0.06537024273347543,0.055263131339616536,0.06591124028590287,0.0597305375905046,0.06111710162717123,0.06204207620026844,0.06181745050932602,0.08398585246300101,0.08149205255845823,0.07828827556861999
0.07374794963562753,0.07580895896023974,0.07761946758379132,0.07760209073035333,0.08961993379939447,0.08045347547806153,0.08772759216304447,0.055160879579331544,0.05626110980242374,0.05733027041432884,0.0572451411765303,0.06498176723406952,0.05527217376952363,0.06550136711428263,0.05966619999578067,0.06105016808284309,0.0619713604651438,0.06175038600586374,0.08276277941743393,0.08131045508372993,0.07906920195125915
0.07367936590142568,0.07573770288260845,0.07753359709233597,0.07751968815116994,0.09707761406549159,0.08040886020339073,0.08801013053864934,0.05508463833030055,0.05618722991687603,0.057239720697322805,0.057155537689532056,0.06669694266902862,0.055266201629753195,0.06585114068914148,0.05961224796315848,0.06099442915291671,0.06191286885346921,0.06169523325658965,0.08258897600686774,0.08128906157219586,0.07388529375231748
0.07363158313140837,0.0756884023000494,0.07747088852130346,0.07746137154839541,0.09258926550209441,0.08041432391628196,0.08779817715510961,0.05502312550907214,0.05612906069831885,0.057165330988379476,0.05708332224603668,0.06457922713775127,0.0552562096638715,0.06461379459897304,0.05958894295677157,0.06095440247263229,0.061871298758148015,0.061656475335506666,0.08438287739839972,0.08135762936831473,0.07384672911021906
0.07360998345710333,0.07566657190779263,0.0774378643649835,0.07743323107660958,0.096820714443321,0.0804391755848335,0.08686351765358585,0.05498318522379841,0.056093206217217265,0.05711518907383724,0.057036440301053745,0.06658116112654218,0.055225386165165646,0.06474446049261731,0.05956808317658013,0.06093379594386604,0.061850344428678414,0.061637725381318446,0.0821921672476198,0.08139858936064621,0.0737884297269553
0.07361672220542913,0.07567406710542977,0.07743709225083074,0.07743737508708576,0.09365642941881029,0.08048559634109821,0.08880818729751247,0.05497007853093334,0.05608344937157148,0.05709423407961525,0.05701946815757272,0.06538686174872414,0.05527051487743301,0.06620385552797385,0.05956640320860923,0.060933743858360465,0.06185103934245715,0.061639860550373037,0.08103787075751855,0.08147009173391132,0.07727153532992485
0.07364994791164814,0.07571117705731939,0.07746932884960231,0.07747418246080838,0.09033268239596019,0.080545012168154,0.08823451030479347,0.05498389520197942,0.05610129335249607,0.05710482845753971,0.05703444267454547,0.06498485518861347,0.055303034025126124,0.06675828545889773,0.05958374465572012,0.06095418084456271,0.06187310132810709,0.061662597612910285,0.08274077409930676,0.0815245832324628,0.07795756817238328
0.07371288459280692,0.07577665796455207,0.07753156653335198,0.07754018219796187,0.09798938698390247,0.08060374934163339,0.08760977752053392,0.05502460947648533,0.05614537713716275,0.05714600438056507,0.05707981528502446,0.06444028364627424,0.0553259897816462,0.06580951557153021,0.05961833741020101,0.060993005505074624,0.06191418504777711,0.06170356065088726,0.0842579540719261,0.08157095497376946,0.0737011606413347
0.07379528281615699,0.07586198780921383,0.07761905443296271,0.07763038278277931,0.09473530677157152,0.0806993679026907,0.08730566816608712,0.05508868382993625,0.05621209826666192,0.057213882861439566,0.0571513135421596,0.06600688101512488,0.05532062196335593,0.06611837875823466,0.05966762564036948,0.06104729865984388,0.06197105732394729,0.061759522629286294,0.08459834657027579,0.0815813345277972,0.07387341000035125
0.07389453659805287,0.07596245987813988,0.07772465052002547,0.07773735773868033,0.10134600650203714,0.08085443482744833,0.08796501764085134,0.05517044905697039,0.05629561611141556,0.05730213707386331,0.05724213480621318,0.0656272790115644,0.05534427363002493,0.06523666008509754,0.05972790774386439,0.06111290938076622,0.06203929552078208,0.06182613635890461,0.08113224597193279,0.08164818218012711,0.07400771256699401
0.07399777712798415,0.07606903159945487,0.0778385910508714,0.07785123303074638,0.09884387418673352,0.08100038092424572,0.08870292952941924,0.05526169462331061,0.056387335217008165,0.057401152219340584,0.057342315925390595,0.05541784468030481,0.055398039106366266,0.06573543485478973,0.05979411935412521,0.06118424783558596,0.062113079558966035,0.06189770432265356,0.08228571620811281,0.08173426431780059,0.07425236103683056
0.07409764979411186,0.0761721049271102,0.07795030760256853,0.07796147938478121,0.09739243216615492,0.08115450452510754,0.08817136129250858,0.05535315624304596,0.056477954682353365,0.05750025508120443,0.05744101494931497,0.06604689476267689,0.055392761513969,0.06607303200089452,0.05986087859984895,0.06125547593851113,0.06218630471217358,0.061968228557750304,0.08177773689081913,0.08184687797405661,0.0743251062318654
0.07418457325012616,0.07626194012522482,0.07804901908893964,0.07805742981076567,0.09806750681049821,0.08131682685677537,0.08880287915702191,0.05543516466537213,0.056557589528343756,0.057588154729972856,0.057526930005529574,0.0671190391441089,0.055374682381882076,0.06665265959419564,0.05992228299427183,0.0613204810494072,0.062252726382453855,0.06203169894706606,0.08388221590175875,0.08196574143872691,0.07850563922647502
0.07424850203170291,0.0763282608132986,0.07812336824025334,0.07812792438952848,0.09730183148053531,0.08142336238471011,0.0892795521122051,0.055498099885794364,0.056616381596412406,0.057653649656636094,0.05758891360421203,0.06576425920510351,0.0553557581248637,0.06717323784979355,0.05997188165850147,0.061372618887683354,0.06230559172705215,0.06208156890141345,0.0842983299390638,0.08193161284961352,0.07428149678003775
0.07428102944026659,0.07636249844889025,0.07816367087814506,0.07816363554253865,0.09196196222510467,0.08150799375711443,0.08935630843553063,0.055533541582715173,0.05664570398873377,0.057686851678317115,0.0576159216165515,0.06578899751295944,0.05532807088828667,0.06689185650236373,0.060003853109426984,0.061406143855874666,0.062339048836212704,0.06211220682442552,0.08294743631802735,0.08192079445089409,0.08016204468855212
0.07427545050287,0.0763579542258348,0.07816232732569041,0.07815739601646275,0.1008004786825549,0.08153421277310369,0.08918056368684193,0.055535037773882155,0.0566391341106628,0.057680403001102894,0.05760396762540666,0.06546307976906392,0.05526919720371545,0.0682513308502613,0.06001294684537943,0.06141613101970414,0.06234812478047659,0.06211895104323451,0.08084489422542086,0.08192421362812194,0.08011367943978444
0.07422772485235477,0.07631051521625767,0.07811451864579858,0.07810483003073353,0.09485585345026908,0.08150505266696635,0.08964707222956357,0.05549869888961439,0.056592728466177536,0.05762991653687652,0.05754766971046361,0.065243185492816,0.055213341738208487,0.06842281604577012,0.05999550041591593,0.06139914893739636,0.062329351030040676,0.06209855648398867,0.08351945061171012,0.08187501634339356,0.07985066123230913
0.07413781306484758,0.07622020244204114,0.0780198783053714,0.07800604304958914,0.09373856371157192,0.08144724095091084,0.0883207983705525,0.05542405331911863,0.056506383600949686,0.057535229495942475,0.05744740978026533,0.06632236416333025,0.05517390236586591,0.06824818395256957,0.0599501368787839,0.06135418788582081,0.06228183445218145,0.06205027665153387,0.06956755513333761,0.0817401230984898,0.07974666427679315
0.0740090094810908,0.07609263561727869,0.0778817780913915,0.07786487444826233,0.09305768443086136,0.0813608059793633,0.08854912586948785,0.05531413050062785,0.056383652728691,0.05740035714627808,0.057307731256651735,0.06526089988358724,0.05514308703599008,0.06638554328331511,0.05987766650252092,0.06128252609823595,0.06220677856525778,0.06197550061774455,0.08326316564253079,0.0817254479199628,0.07411227592267208
0.07384900083142064,0.07593138219024781,0.07770854271822693,0.07769005147583831,0.09588645019588762,0.08116456288001873,0.08796175553350348,0.05517544160335195,0.05623053391755536,0.05723325233297384,0.05713704009849548,0.06477545827467888,0.05507701482774025,0.06658834013278483,0.05978192247933224,0.06118829778286035,0.06210855715106507,0.06187860405392473,0.0824040325802924,0.08164322187326216,0.07385081324254936
0.07366848334419214,0.07574933105301887,0.0775116718613499,0.07749324016046033,0.10214954023660616,0.08095414327081156,0.08761399962540461,0.05501709398243777,0.05605889172668634,0.0570450086240287,0.05694667808620548,0.0645096862019944,0.05509056259904421,0.0670577491323969,0.0596690357965705,0.06107775248518499,0.06199358585610938,0.06176589788920708,0.08243276659901212,0.08157369300135611,0.07887922197197486
0.07348117439089388,0.0755606072688916,0.07730637781203754,0.0772898563714153,0.09230742286281636,0.080635146346403,0.08830871188497527,0.0548507759819529,0.05588045789741043,0.056849830486393964,0.056751145895122417,0.06492582292628758,0.05498910645960602,0.06683940144731625,0.059547777330349,0.060959971530082625,0.06187103321757967,0.061646446009313856,0.07837816137997868,0.08144294700664928,0.07822594713447234
0.07330206707622632,0.07538017128374871,0.07710900627463135,0.07709607004253205,0.08281792137307582,0.08046337175347544,0.08695195604089839,0.054689308691011955,0.05570855200987333,0.05666271400521459,0.05656535897300437,0.06483512460091823,0.05486436240809893,0.06577616431404588,0.059428384228835646,0.060844649440832,0.06175126195071232,0.061530256773627584,0.09071235521966878,0.08136325705966635,0.07307493098687687
0.07314597296741933,0.07522309739616476,0.07693619183417373,0.07692821247787296,0.09017392433303757,0.08030904571901978,0.08678998762409809,0.054545259267831714,0.055556494527813804,0.056498603244675705,0.056404092658112075,0.06411014783933956,0.0547451424857979,0.06441260739669187,0.059321273251602774,0.06074227140388082,0.061645032882691166,0.0614277805991441,0.07785724034857447,0.08127995063892843,0.07297881825379247
0.07302615894063387,0.0751003106466967,0.07680022930382688,0.07679799304288892,0.09425196610555293,0.0801536409312175,0.08663240362460825,0.05442854585214432,0.055434060763813256,0.056368587573370516,0.05627794819396515,0.06376757590115943,0.0546915809794026,0.06471513704939211,0.059234819341998125,0.060660703185263884,0.06156061231301371,0.06134683992165166,0.08158936125636575,0.0811742250846628,0.07741461462181305
0.07294694106995607,0.07502039295845245,0.07671073856127851,0.07671456574761519,0.09446657570002515,0.08004964992565973,0.08707407799497856,0.054346756128530245,0.05534894484050543,0.0562811409053556,0.05619509355957405,0.05476825262744249,0.05462802011027161,0.06429012175780889,0.05917594274828926,0.06060667168603077,0.06150500882854738,0.06129418944047353,0.08195477332565804,0.08101399628482264,0.07202354279692547
0.07291518693581923,0.07498586291673534,0.0766711147943332,0.0766804794820704,0.09464865331501084,0.07997115202663785,0.08702418335362486,0.05430286910602087,0.05530352239637295,0.0562390739049516,0.05615763845309286,0.06404977144279075,0.05459158628135518,0.06468602238529123,0.05914745883525113,0.0605825321294406,0.061481004972460306,0.061272137751054966,0.0855992824170256,0.08091709601902142,0.07228637593434686
0.07292305445457213,0.07499242229981373,0.07667715192976227,0.07669089309108365,0.09380579595870221,0.07995200348461444,0.09040376630208852,0.054294693635837575,0.05529473738201191,0.056238919711823515,0.05616158390084852,0.054868013506060985,0.05459650209449528,0.06459753184329457,0.05914767197339758,0.060586172783337756,0.061486517056461645,0.061278494859541364,0.08273957511237486,0.08082990774964227,0.07783743850803929
0.0729641677056975,0.07503161366672058,0.07672128766982211,0.07673645168592703,0.09090372077133521,0.07997960505618479,0.09110072496933472,0.05431635807664506,0.05531601785713825,0.05627311642448626,0.056198905030019834,0.04862265625805149,0.05461738959416706,0.0645316513104762,0.05917131156258885,0.06061205474549668,0.06151596713678461,0.061307629392687336,0.08188523489531285,0.0807752300970998,0.07791033490053
0.07302455209202138,0.07508903147825459,0.07678562501557874,0.07680137079866331,0.09445131993176605,0.07999261951562237,0.09086770844020162,0.05435751851443829,0.05535606361435356,0.05632879836407255,0.05625635553765019,0.051715400450059866,0.05460982054750773,0.06528112947426865,0.059209166563060696,0.060650584916089156,0.061559473123444904,0.061349706745027766,0.0820830735197662,0.08077281795902899,0.07801045690520715
0.07308867443012068,0.07514917064025453,0.07685457979580301,0.07686881838440092,0.09520421208575817,0.08004537583358205,0.09165592766864215,0.054406107348002726,0.05540259487425185,0.05639170836842614,0.0563196745163267,0.0582874794444164,0.05458154891075842,0.06430362655956195,0.05925055879405542,0.06069105633369545,0.06160583553150877,0.06139383986113592,0.08244289585423595,0.0807743682127327,0.07812433069795649
0.07314015988719498,0.07519542285859289,0.07691000374458826,0.0769207279393169,0.0848682292773699,0.08009372525201033,0.09115275553084262,0.05444985676889886,0.0554429952323233,0.0564471726257756,0.056374147699906355,0.06348848292251615,0.05454851138624283,0.06452930328849417,0.05928414749718656,0.06072198540240925,0.06164295376174999,0.06142826888887925,0.07026469305776742,0.08073687506855787,0.07835520953581711
0.07316561543629965,0.07521478198601797,0.07693734307163275,0.07694306549299476,0.09484497729088912,0.08010730880805851,0.08932836331131473,0.05447800494814631,0.055467199806956344,0.05648318722403892,0.05640812786822188,0.05774907903634479,0.05450244029101789,0.0647561509360497,0.05930047807192804,0.060734048213986876,0.06166079634874376,0.06144340976524926,0.08306366408741862,0.0808780710022423,0.07833762198716392
0.07315464465043496,0.07519711446851587,0.0769252374702693,0.07692493048855087,0.09560996530533013,0.08008215431124219,0.08737535983551371,0.05448224250889988,0.05546746786070524,0.05649057724240162,0.056412691455425275,0.05883530625988892,0.0544650930577289,0.06646869341055354,0.05929213528577569,0.06071993045548252,0.06165139532144552,0.061431695691855207,0.07997780573939818,0.08087170589614252,0.07844068176880234
0.0731023436963102,0.07513800188268897,0.07686821997750777,0.07686163253602651,0.10558910588240611,0.0799863546133192,0.08783567974701036,0.0544580811150923,0.05544040073987546,0.05646483638074528,0.0563838933377819,0.05571981763948834,0.054406126461740915,0.06569582841114892,0.05925571755986467,0.06067642606568145,0.06161089296600528,0.061389654012476376,0.0837055919712583,0.08065969267315892,0.07266273482046794
0.07301022298922667,0.0750395739061991,0.07676809456136653,0.07675563821824218,0.09772972898266069,0.0798349366488765,0.08820936368193544,0.05440567935025121,0.05538743069377369,0.056407187012490416,0.0563234249088074,0.051781443103933934,0.0543641989985118,0.06609797225577568,0.05919232248670339,0.06060509407034861,0.06154041220832678,0.06131869801716527,0.08238916059947533,0.08053748094437169,0.07258620530209593
0.07288484809670236,0.07490876892154207,0.07663190113800489,0.07661454926289343,0.0872863374089489,0.07961754930124479,0.08750347371670689,0.05432910076521556,0.055318447183821506,0.056322851019066894,0.0562369113715314,0.05866957177217089,0.054321818274472855,0.0665984064892862,0.05910666923668096,0.0605109727001737,0.06144472028503622,0.061223707523490815,0.08477877659476195,0.0802997709568548,0.07242571919522872
0.07273799722245204,0.07475812021743909,0.07647478528196092,0.0764521156508132,0.10170647640183539,0.07940076878104725,0.08784988014442294,0.05423592587192639,0.055232178686018756,0.056221627191140475,0.05613458961713654,0.050362871101372546,0.054294015363799096,0.06509788929210807,0.059007147933065884,0.06040321442565538,0.06133299690246614,0.06111392511433772,0.08172418599829623,0.08007436474046273,0.07232174463048978
0.07258391635465668,0.07460207559957813,0.07630837734493591,0.07628402384243596,0.09609816602825741,0.07919044980822279,0.0889902680931753,0.05413593647165173,0.05514324623115463,0.05611501388049286,0.056028048561494216,0.059709861201491715,0.054257670375473126,0.06521706238528116,0.05890378501149583,0.06029233357039756,0.061216000927074396,0.060999917898687174,0.0801454883624231,0.07991085295144537,0.0721893076867668
0.07243849626858982,0.07445688552080912,0.07615219264922785,0.07612792676406362,0.09837805818073549,0.07901380787959221,0.08876600320994897,0.054038264014616255,0.05506201692861578,0.056015424540623575,0.055929818645400114,0.04917527270647502,0.05422059365805065,0.06387917831779077,0.05880741088463011,0.060189976682106995,0.06110588100044928,0.06089363672352602,0.08362006190669187,0.07975781914433763,0.07737080008422173
0.07231739619609459,0.07433600390356336,0.07602104163525558,0.07599835317736359,0.09544171296012259,0.07888615046189912,0.08784745568222982,0.053955185685384176,0.05499698743268486,0.05593355866916088,0.055850288994011864,0.050279965310988835,0.05421119652158245,0.06400806623116403,0.05872717884702608,0.0601057387093963,0.06101289211972261,0.06080492492081913,0.08073986769288748,0.07965119249796454,0.07715936519440939
0.07222573581003171,0.07425101112478612,0.07592759320414483,0.07590770564845387,0.08420341952273859,0.07877969215585397,0.08794171610829424,0.05389273270535775,0.05495430826033986,0.0558774090851336,0.0557972510813055,0.05800668103252598,0.05416650433219481,0.06422291043131484,0.05867028979309268,0.06004766256534567,0.0609457553601421,0.060742235688828305,0.08494772340444633,0.07950519221571416,0.07705063435729105
0.07217736999606694,0.0742079311494209,0.07587868825991673,0.07586238170440053,0.09656344942421785,0.07872146285831104,0.08920176364118568,0.05385529772185159,0.054936583213606505,0.05585096273931849,0.055774264819333695,0.056509005034426636,0.05416631143748437,0.06433470618719003,0.058640419543709424,0.060019547257861156,0.060909024940341464,0.06070973913656732,0.08342952780646683,0.07944000004922158,0.07135909850486083
0.07217201441804383,0.07420872184381336,0.07587673143785224,0.0758643062165832,0.09030224924472499,0.07869821993197643,0.08804603682320704,0.05384388220459665,0.05494337060155444,0.05585454761523817,0.055781187628575674,0.05842779203712063,0.0541866904873461,0.06427266692132196,0.0586380927330057,0.06002213100918453,0.06090413086634556,0.060708593966109226,0.07875532818939435,0.07944463096132769,0.07087013097319686
0.07220664536669053,0.07424950461151705,0.0759177093963106,0.07590902945044059,0.09263657491629734,0.07872470697655509,0.08687600424072453,0.05385603855916477,0.05497122801594732,0.05588381361054761,0.055813230628784447,0.053694441707575084,0.05422018850385945,0.06377559721466362,0.058660106483411245,0.060052036053556725,0.060928196664231445,0.060735733741204175,0.08005142078236024,0.07950773637273954,0.07087829736660563
0.0722746580835509,0.07432305236295304,0.07599389031675959,0.07598856744657438,0.08462673515148267,0.07879407787340846,0.08859083894092779,0.05388703732708354,0.05501270557863188,0.055932249111563595,0.05586363957324071,0.0641470127392252,0.05425603328777191,0.06389818478499351,0.05870109338287641,0.06010340620052503,0.06097569071732696,0.06078556689030969,0.07832090425012751,0.07965823443426855,0.0765042347442011
0.07236679541051089,0.074419628137563,0.0760948648135496,0.07609224321337701,0.09393301218598638,0.078900667038227,0.0886903772447961,0.05393069292906742,0.055061976676054586,0.05599199633719081,0.055924294423977935,0.054985437589444436,0.05429219953744318,0.06427475415858425,0.058754508750548926,0.06016900214423093,0.061039596888213914,0.060850973169782406,0.08212313897935869,0.07992967428752772,0.07132841361357391
0.07247455292019066,0.07452643794215917,0.07620836542109448,0.07620520442154635,0.09087817947135113,0.07903816490940853,0.08668415051040193,0.05398040689083589,0.05511228150614188,0.05605459550961575,0.05598676682623663,0.06346982849735427,0.054328509339265,0.0646008482467233,0.058813525335803446,0.060241008690032925,0.06111200189377342,0.06092414993004249,0.08194590802311685,0.08002443635578571,0.0715258994030554
0.07258716789612057,0.07463754822220293,0.07632466455235143,0.07632292251045716,0.09817162032188712,0.07917155838096644,0.08700823185894878,0.05403124395716278,0.05515956032457875,0.05611427250659967,0.056045487175457286,0.062102234192873494,0.054362084853480416,0.06393398281840505,0.05887288165519584,0.060313403869094465,0.06118671947957389,0.06099898337671665,0.08232147768732402,0.08009764468282089,0.07642652259108132
0.07269306853316558,0.0747428649354503,0.07643451393819814,0.07643363730324589,0.10051617732140349,0.07929984424982929,0.08700448172294208,0.05407954685709459,0.05520091416042854,0.05616667482451223,0.05609626784465329,0.060108478218192235,0.05438799814596777,0.06405021448401646,0.058929203995899924,0.06038118146951805,0.061258462868087,0.06107019072811388,0.08223481312348076,0.08006138739305703,0.07626238028052135
0.07278977461363538,0.07483768071759277,0.07653286531578012,0.07653253254171664,0.09957253187144965,0.0794427556881042,0.08691532759987312,0.05412395858089574,0.055236697911612516,0.05621094450238295,0.056138746377000795,0.056871729638957425,0.054412781133599576,0.06447180800435472,0.058980350281982404,0.06044242476112332,0.06132500605108879,0.0611356589968298,0.08132138358464354,0.08009500046366587,0.07256116881294249
0.07287391224199707,0.0749188567846898,0.07661656608487663,0.07661647440974977,0.09471162689410552,0.0795905795485738,0.08826128405874464,0.05416487746587338,0.05526853010979397,0.056248177784122666,0.0561742388694598,0.06146038666287594,0.05443784704626155,0.06676408392430094,0.059026727489151776,0.060496359175553543,0.06138517812432472,0.06119419823301066,0.08063130117225732,0.0802217740495704,0.07250157390013566
0.0729455874191511,0.07498722853967932,0.07668670003452713,0.07668677286266842,0.09129826863801566,0.07971684854226446,0.08721891960324693,0.05420492522789342,0.05530040765827868,0.05628219193674704,0.0562070143237816,0.05537621137192547,0.054465318044152916,0.06557776633575582,0.059070446110649835,0.060544908236390416,0.06144047142084247,0.061247351311482,0.08120393546827818,0.08032003511698098,0.07235060343474288
0.07300636610629463,0.07504484291276636,0.07674586307127193,0.07674601774397473,0.0966042618894102,0.07984300706976795,0.08858686064726365,0.054246579570346766,0.055336420411226904,0.056317607539475824,0.05624186835776829,0.05779690833827891,0.0545027306671861,0.06495232148929848,0.059114108268463056,0.060590571572104256,0.06149300957397739,0.06129721748555886,0.0826139477159483,0.08034734835179086,0.07234861892495095
0.07305902940113351,0.07509511469042027,0.07679810332860007,0.07679834236147394,0.09658108725186147,0.0799964354191077,0.08883883864404596,0.05429302341832208,0.055380356581402855,0.05635902308516975,0.05628354805884664,0.06457046444089781,0.05455635181375857,0.06454523212329402,0.059160123872426494,0.060636174419160783,0.061545175895101535,0.0613462121362035,0.08118079113373636,0.0803856217567627,0.07791076344533844
0.07310670811810954,0.0751416067994763,0.07684762730891752,0.07684786464120971,0.09592250500097683,0.08006581412834271,0.08780632255797323,0.054346241262725595,0.055434670895862334,0.05640997098098779,0.05633547697879083,0.055872589713162196,0.054610439929843255,0.06501771441287817,0.05921008582819755,0.06068365716504451,0.06159850430915837,0.06139585661771192,0.08281644322436879,0.08047795289577071,0.07691442972139323
0.07315189048704053,0.07518696706688979,0.07689746528556828,0.0768975986782496,0.09907797584279335,0.0801605633587008,0.08846261987375882,0.05440677239664034,0.055499738213374804,0.05647182491991511,0.056398852725361326,0.05437367361645656,0.05463262377165097,0.06497659351415734,0.05926417193520674,0.06073377311310166,0.06165329444353484,0.06144656698319848,0.08057263360278356,0.08065166474917199,0.07804684965128643
0.0731972991429441,0.07523417737477588,0.07695091395779553,0.07695089417293184,0.09920274066060578,0.08026908176958326,0.08795701490283772,0.054474049198529134,0.05557501240273298,0.05654495359013221,0.0564738751869313,0.06379818085173249,0.05462751422305496,0.06527338788616037,0.05932196579646425,0.06078669768061293,0.06170946769211922,0.061498442429627716,0.0850931442104008,0.08078797853687576,0.07737939481806047
